name,Bacton,Barrow,Grain LNG,Grangemouth,Humberside,Merseyside,South Wales,Southampton,St Fergus,Teesside,Theddlethorpe
2050-02-25 11:00:00,5091.1127751854365,0.0,5912.250704403463,6464.9927803765895,11692.40425306955,10038.193823831716,5215.078916886114,3160.423880798858,3157.0540487170865,6156.16534406316,4734.0336726680225
2050-02-25 12:00:00,5051.481966159982,0.0,5834.589060242857,6425.596316233962,11642.580185133835,9916.822276770561,5147.769235262038,3117.914575228611,3140.1698497988177,6107.860785552299,4667.949149617031
2050-02-25 13:00:00,5040.158007207396,0.0,5812.398312885159,6414.339318110568,11628.343642554235,9882.142025452713,5128.536418911175,3105.768125453355,3135.345422031649,6094.058421905155,4649.066405488593
2050-02-25 14:00:00,5062.35671351616,0.0,5855.899519965481,6436.406759038766,11656.251976459364,9950.126792700848,5166.239102526581,3129.579185912336,3144.802896715162,6121.115621445755,4686.082831719545
2050-02-25 15:00:00,5096.520852909322,0.0,5922.848525091793,6470.368879057611,11699.203317699881,10054.756361314947,5224.264093740796,3166.2247623393937,3159.3580910089527,6162.7570542318035,4743.051662605499
2050-02-25 16:00:00,5168.38062454513,0.0,6063.666947714911,6541.803729522793,11789.545812134647,10274.830890939045,5346.312027389551,3243.3039102496164,3189.973026922602,6250.344328600327,4862.878101981375
2050-02-25 17:00:00,5223.523850280062,0.0,6171.72715845004,6596.620882359105,11858.872174446527,10443.710073120074,5439.968277645732,3302.4523427580157,3213.4660924238788,6317.55641029868,4954.829638217881
2050-02-25 18:00:00,5246.692074361902,0.0,6217.128259732664,6619.652108108302,11887.999391351486,10514.66404223199,5479.317607752575,3327.3033397785994,3223.3366177449634,6345.795319956949,4993.46273898056
2050-02-25 19:00:00,5230.984413978553,0.0,6186.347088182426,6604.037330255554,11868.251635570161,10466.558462549938,5452.639433739443,3310.4547880722603,3216.6445700937857,6326.649821323075,4967.270156234803
2050-02-25 20:00:00,5133.105001107234,0.0,5994.5398473012465,6506.736697886187,11745.197107128008,10166.797340893318,5286.399271604765,3205.466119581771,3174.9442990783427,6207.348148147173,4804.05586727195
2050-02-25 21:00:00,4875.434086673961,0.0,5489.600701234313,6250.589442992948,11421.251836731562,9377.665897794543,4848.7663380164395,2929.0798456812363,3065.166904124097,5893.282398068875,4374.388648682024
2050-02-25 22:00:00,4526.484229793251,0.0,4805.788781130489,5903.70299625536,10982.550185089402,8308.98763919079,4256.1036004396765,2554.7847843488084,2916.5012840937025,5467.9600492814825,3792.5134503770378
2050-02-25 23:00:00,4151.4739708772195,0.0,4070.908166762829,5530.910247840521,10511.085254741376,7160.4979563481065,3619.179405498613,2152.5364810653673,2756.7329633444856,5010.873619823337,3167.182433698142
2050-02-26 00:00:00,3995.844765492511,0.0,3765.932813829153,5258.81967612468,9900.262920536417,6616.720047457855,3354.590239998056,1985.603491049842,2686.7050851854665,4753.808811730295,2907.6701485957246
2050-02-26 01:00:00,4063.145972423592,0.0,3897.818145286904,5325.722917587979,9984.874362713535,6822.833720258774,3468.8958250427004,2057.792972946167,2715.3779029554516,4835.8398165973895,3019.8951641875055
2050-02-26 02:00:00,4100.755304886736,0.0,3971.5184473169375,5363.1098585626305,10032.15701935718,6938.0143834154915,3532.7721943734987,2098.1339764553795,2731.400877658874,4881.680470502625,3082.6088674706416
2050-02-26 03:00:00,4222.151797728226,0.0,4209.4104172574425,5483.788509715037,10184.777348218166,7309.797864658747,3738.954189754717,2228.347836234036,2783.1202995813337,5029.646261150722,3285.03797570157
2050-02-26 04:00:00,4602.590291879189,0.0,4954.928353537068,5861.977395126561,10663.06668532868,8474.911818478397,4385.09779743119,2636.4186426654883,2945.2012504719864,5493.348970038038,3919.4205950433998
2050-02-26 05:00:00,5379.582694833383,0.0,6477.544444340693,6634.3752869389045,11639.905746208258,10854.494075826313,5704.755724010028,3469.846177837081,3276.2289183915627,6440.396883364483,5215.058348249286
2050-02-26 06:00:00,5525.647398045302,0.0,6763.776930737389,6779.576280410823,11869.063548022295,11301.825317246907,5952.834653294432,3626.519969125947,3338.457915593813,6618.429862659453,5458.621790018653
2050-02-26 07:00:00,5424.464089709086,0.0,6565.495283699781,6678.991289169797,11696.330879137044,11137.345110659815,5780.9830954469235,3517.98743399879,3295.3500622048023,6495.101190900318,5289.8982429463385
2050-02-26 08:00:00,5639.12756284041,0.0,6913.088463998433,6610.029176551057,11646.987055823767,12405.932330161379,5663.159886041982,4424.176183728754,3265.7948710824853,6410.545775166445,5806.190769565709
2050-02-26 09:00:00,5546.4482375625685,0.0,6247.934327700289,6517.897882619455,11492.598665938876,10570.044009271503,5505.751646569025,3344.1655189251724,3226.3100308260837,6297.582300518345,5019.676506802765
